Gender,ExpierenceYears,ExpierenceYearsGermany,SeniorityLevel,Your main technology / programming language,Other technologies/programming languages you use often,Salary,Yearly bonus + stocks in EUR,SalaryYearAgo,Employment status,Сontract duration,Main language at work,CompanySize,LostJobDueToCorona
Male,"(9.0, 12.0]","(-0.001, 2.0]",Senior,Scala,"Ruby, Java / Scala, AWS, Kubernetes, Docker","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,Scala,"Java / Scala, AWS, Kubernetes","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Lead,Java,"Kotlin, Java / Scala, SQL, AWS, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Lead,Java,"Kotlin, Java / Scala, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Middle,Java,"Javascript / Typescript, SQL, AWS, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Senior,Kotlin,"Go, Rust, Kubernetes","(71750.0, 80000.0]","(5000.0, 15000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Middle,Python,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,GCP,"Python, Java / Scala, R, SQL, Google Cloud","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,Spanish,51-100,No
Female,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,javascript,"Google Cloud, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,PHP,"Kotlin, AWS, Kubernetes, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Senior,PL/SQL,SQL,"(62000.0, 71750.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Javascript,"Python, Javascript / Typescript","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Senior,Swift,"Kotlin, Javascript / Typescript, AWS","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Middle,C#,"Javascript / Typescript, .NET, SQL","(62000.0, 71750.0]","(5000.0, 15000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,German,51-100,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Senior,AWS,"AWS, Azure","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(2.0, 3.0]",Middle,Java,"Python, R, SQL, Kubernetes, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(-0.001, 2.0]",Senior,Java / Scala,"Kotlin, Java / Scala, Clojure, Rust, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,java,Python,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Temporary contract,English,101-1000,No
Female,"(9.0, 12.0]","(2.0, 3.0]",Senior,Java,SQL,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Lead,Magento,PHP,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,C++,"Python, C/C++, Rust, AWS, Kubernetes, Docker","(71750.0, 80000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,Ruby on Rails,Javascript / Typescript,"(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Middle,Android,Kotlin,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Middle,SQL,Python,"(62000.0, 71750.0]","(15000.0, 200000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(2.0, 3.0]",Lead,JavaScript ,"AWS, Docker","(28799.999, 62000.0]","(-0.001, 5000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(-0.001, 2.0]",Senior,PHP,"Javascript / Typescript, SQL, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Go,"Go, Google Cloud, Kubernetes, Docker","(71750.0, 80000.0]","(-0.001, 5000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(12.0, 30.0]","(3.0, 5.0]",Lead,Java,"Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(12.0, 30.0]","(-0.001, 2.0]",Lead,C#,"Javascript / Typescript, .NET, Azure, Kubernetes, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Lead,python,"Javascript / Typescript, SQL, AWS, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(12.0, 30.0]","(5.0, 30.0]",Head,Java Backend,"Java / Scala, SQL, Docker","(80000.0, 115000.0]","(5000.0, 15000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,German,101-1000,Yes
Male,"(-0.001, 5.0]","(3.0, 5.0]",Junior,C++,"Python, C/C++, Docker","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(9.0, 12.0]","(5.0, 30.0]",Senior,Ruby on Rails,"Python, Kotlin, Ruby, AWS, Docker","(80000.0, 115000.0]","(15000.0, 200000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Senior,TypeScript,Javascript / Typescript,"(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(2.0, 3.0]",Middle,Java,"Kotlin, Java / Scala, Go, AWS, Kubernetes, Docker","(62000.0, 71750.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(9.0, 12.0]","(-0.001, 2.0]",Junior,Java,SQL,"(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,Java,"Kotlin, Google Cloud","(71750.0, 80000.0]","(-0.001, 5000.0]","(57000.0, 66000.0]",Full-time employee,Unlimited contract,English,1000+,Yes
Male,"(12.0, 30.0]","(3.0, 5.0]",Senior,Android,Kotlin,"(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(9.0, 12.0]","(3.0, 5.0]",Head,Scala,"Javascript / Typescript, Java / Scala, SQL, Go, AWS, Docker","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 9.0]","(3.0, 5.0]",Senior,Java,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Docker","(62000.0, 71750.0]","(15000.0, 200000.0]","(66000.0, 75000.0]",Full-time employee,Unlimited contract,English,51-100,Yes
Male,"(12.0, 30.0]","(-0.001, 2.0]",Lead,PHP,"Python, C/C++, Javascript / Typescript, Java / Scala, Perl, AWS, Docker, Networking, Data Center","(80000.0, 115000.0]","(-0.001, 5000.0]","(75000.0, 100000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 9.0]","(5.0, 30.0]",Middle,JavaScript,"Javascript / Typescript, Docker, HTML, CSS; Adobe XD","(28799.999, 62000.0]","(15000.0, 200000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 2.0]",Middle,yaml,"Python, AWS, Kubernetes, Docker, terraform, ansible","(62000.0, 71750.0]","(5000.0, 15000.0]","(27999.999, 57000.0]",Full-time employee,Unlimited contract,English,51-100,No
